[2026-07-09 20:24:58] [INFO] Producer Published Transaction
[2026-07-09 20:24:58] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC12345', 'amount': 5000, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-09 20:24:58] [INFO] Consumer Received Message
[2026-07-09 20:24:58] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC12345', 'amount': 5000, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-09 20:24:58] [PASS] Transaction Stored Successfully
[2026-07-09 20:31:33] [INFO] Producer Published Transaction
[2026-07-09 20:31:33] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-09 20:31:33] [INFO] Consumer Received Message
[2026-07-09 20:31:33] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-09 20:31:33] [FAIL] Validation Failed : ['Duplicate Transaction']
[2026-07-09 20:31:48] [INFO] Producer Published Transaction
[2026-07-09 20:31:48] [INFO] Message : {'transaction_id': 1002, 'account_number': 'ACC001', 'amount': -500.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-09 20:31:48] [INFO] Consumer Received Message
[2026-07-09 20:31:48] [INFO] Message : {'transaction_id': 1002, 'account_number': 'ACC001', 'amount': -500.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-09 20:31:48] [FAIL] Validation Failed : ['Invalid Amount']
[2026-07-09 20:33:58] [INFO] Producer Published Transaction
[2026-07-09 20:33:58] [INFO] Message : {'transaction_id': 1003, 'account_number': 'ACC001', 'amount': 1000.0, 'transaction_type': 'PAYMENT', 'status': 'INITIATED'}
[2026-07-09 20:33:58] [INFO] Consumer Received Message
[2026-07-09 20:33:58] [INFO] Message : {'transaction_id': 1003, 'account_number': 'ACC001', 'amount': 1000.0, 'transaction_type': 'PAYMENT', 'status': 'INITIATED'}
[2026-07-09 20:33:58] [FAIL] Validation Failed : ['Invalid Transaction Type']
[2026-07-09 20:34:23] [INFO] Producer Published Transaction
[2026-07-09 20:34:23] [INFO] Message : {'transaction_id': 1004, 'account_number': 'ACC001', 'amount': 1000.0, 'transaction_type': 'TRANSFER', 'status': 'FAILED'}
[2026-07-09 20:34:23] [INFO] Consumer Received Message
[2026-07-09 20:34:23] [INFO] Message : {'transaction_id': 1004, 'account_number': 'ACC001', 'amount': 1000.0, 'transaction_type': 'TRANSFER', 'status': 'FAILED'}
[2026-07-09 20:34:23] [FAIL] Validation Failed : ['Invalid Status']
[2026-07-09 20:34:42] [INFO] Producer Published Transaction
[2026-07-09 20:34:42] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-09 20:34:42] [INFO] Consumer Received Message
[2026-07-09 20:34:42] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-09 20:34:42] [FAIL] Validation Failed : ['Duplicate Transaction']
[2026-07-09 20:39:45] [INFO] Producer Published Transaction
[2026-07-09 20:39:45] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-09 20:39:45] [INFO] Consumer Received Message
[2026-07-09 20:39:45] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-09 20:39:45] [FAIL] Validation Failed : ['Duplicate Transaction']
[2026-07-10 10:48:45] [INFO] Producer Published Transaction
[2026-07-10 10:48:45] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC12345', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-10 10:48:45] [INFO] Consumer Received Message
[2026-07-10 10:48:45] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC12345', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-10 10:48:46] [PASS] Transaction Stored Successfully
[2026-07-10 10:53:41] [INFO] Producer Published Transaction
[2026-07-10 10:53:41] [INFO] Message : {'transaction_id': 1002, 'account_number': 'ACC001', 'amount': -500.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-10 10:53:41] [INFO] Consumer Received Message
[2026-07-10 10:53:41] [INFO] Message : {'transaction_id': 1002, 'account_number': 'ACC001', 'amount': -500.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-10 10:53:41] [FAIL] Validation Failed : ['Invalid Amount']
[2026-07-10 10:54:38] [INFO] Producer Published Transaction
[2026-07-10 10:54:38] [INFO] Message : {'transaction_id': 1003, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'PROCESSING'}
[2026-07-10 10:54:38] [INFO] Consumer Received Message
[2026-07-10 10:54:38] [INFO] Message : {'transaction_id': 1003, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'PROCESSING'}
[2026-07-10 10:54:38] [FAIL] Validation Failed : ['Invalid Status']
[2026-07-10 10:54:50] [INFO] Producer Published Transaction
[2026-07-10 10:54:50] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-10 10:54:50] [INFO] Consumer Received Message
[2026-07-10 10:54:50] [INFO] Message : {'transaction_id': 1001, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
[2026-07-10 10:54:50] [FAIL] Validation Failed : ['Duplicate Transaction ID']
[2026-07-10 10:55:32] [INFO] Producer Published Transaction
[2026-07-10 10:55:32] [INFO] Message : {'transaction_id': 1005, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'PAYMENT', 'status': 'INITIATED'}
[2026-07-10 10:55:32] [INFO] Consumer Received Message
[2026-07-10 10:55:32] [INFO] Message : {'transaction_id': 1005, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'PAYMENT', 'status': 'INITIATED'}
[2026-07-10 10:55:32] [FAIL] Validation Failed : ['Invalid Transaction Type']
2026-07-10 11:15:46,826 - INFO - Producer Published Transaction
2026-07-10 11:15:46,828 - INFO - Message : {'transaction_id': 1001, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
2026-07-10 11:15:46,828 - INFO - Consumer Received Message
2026-07-10 11:15:46,828 - INFO - Message : {'transaction_id': 1001, 'account_number': 'ACC001', 'amount': 5000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
2026-07-10 11:15:47,142 - INFO - Transaction Stored Successfully
2026-07-10 11:19:43,189 - INFO - Producer Published Transaction
2026-07-10 11:19:43,190 - INFO - Message : {'transaction_id': 1002, 'account_number': 'ACC003', 'amount': 53000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
2026-07-10 11:19:43,190 - INFO - Consumer Received Message
2026-07-10 11:19:43,190 - INFO - Message : {'transaction_id': 1002, 'account_number': 'ACC003', 'amount': 53000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
2026-07-10 11:19:43,256 - INFO - Transaction Stored Successfully
2026-07-14 16:55:55,412 | INFO | HTTP Request: GET http://testserver/ "HTTP/1.1 200 OK"
2026-07-14 17:13:17,794 | INFO | Message : {'transaction_id': 5003, 'account_number': 'ACC502', 'amount': 2000.0, 'transaction_type': 'PAYMENT', 'status': 'INITIATED'}
2026-07-14 17:13:17,795 | INFO | Consumer Received Message
2026-07-14 17:13:17,795 | INFO | Message : {'transaction_id': 5003, 'account_number': 'ACC502', 'amount': 2000.0, 'transaction_type': 'PAYMENT', 'status': 'INITIATED'}
2026-07-14 17:24:42,475 | INFO | HTTP Request: GET http://testserver/ "HTTP/1.1 200 OK"
2026-07-14 17:24:42,507 | INFO | Producer Published Transaction
2026-07-14 17:24:42,508 | INFO | Message : {'transaction_id': 8237, 'account_number': 'ACC500', 'amount': 8000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
2026-07-14 17:24:42,508 | INFO | Consumer Received Message
2026-07-14 17:24:42,509 | INFO | Message : {'transaction_id': 8237, 'account_number': 'ACC500', 'amount': 8000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
2026-07-14 17:24:42,943 | INFO | Transaction Stored Successfully
2026-07-14 17:24:42,951 | INFO | HTTP Request: POST http://testserver/transaction "HTTP/1.1 201 Created"
2026-07-14 17:24:42,970 | INFO | Producer Published Transaction
2026-07-14 17:24:42,971 | INFO | Message : {'transaction_id': 5002, 'account_number': 'ACC501', 'amount': -500.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
2026-07-14 17:24:42,972 | INFO | Consumer Received Message
2026-07-14 17:24:42,973 | INFO | Message : {'transaction_id': 5002, 'account_number': 'ACC501', 'amount': -500.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
2026-07-14 17:24:43,012 | ERROR | Validation Failed : ['Invalid Amount']
2026-07-14 17:24:43,017 | INFO | HTTP Request: POST http://testserver/transaction "HTTP/1.1 201 Created"
2026-07-14 17:24:43,798 | INFO | Producer Published Transaction
2026-07-14 17:24:43,798 | INFO | Message : {'transaction_id': 5003, 'account_number': 'ACC502', 'amount': 2000.0, 'transaction_type': 'PAYMENT', 'status': 'INITIATED'}
2026-07-14 17:24:43,799 | INFO | Consumer Received Message
2026-07-14 17:24:43,799 | INFO | Message : {'transaction_id': 5003, 'account_number': 'ACC502', 'amount': 2000.0, 'transaction_type': 'PAYMENT', 'status': 'INITIATED'}
2026-07-14 17:24:43,834 | ERROR | Validation Failed : ['Invalid Transaction Type']
2026-07-14 17:24:43,839 | INFO | HTTP Request: POST http://testserver/transaction "HTTP/1.1 201 Created"
2026-07-14 17:26:32,009 | INFO | Producer Published Transaction
2026-07-14 17:26:32,012 | INFO | Message : {'transaction_id': 8234, 'account_number': 'ACC500', 'amount': 8000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
2026-07-14 17:26:32,013 | INFO | Consumer Received Message
2026-07-14 17:26:32,013 | INFO | Message : {'transaction_id': 8234, 'account_number': 'ACC500', 'amount': 8000.0, 'transaction_type': 'DEPOSIT', 'status': 'INITIATED'}
2026-07-14 17:26:32,480 | INFO | Transaction Stored Successfully
